id,signal_id,ticker,signal_type,signal_strength,suggested_action,holding_type,asset_type,signal_price,source_report_id,source_data,status,processed_at,rejection_reason,generated_at,expires_at,created_at
66,33acdd03-d8ec-4faf-8a28-ec8569e96c99,NVDA,13f_strong_buy,0.9000,buy,long_term,stock,184.9700,,"{""funds_buying"": 8, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 101824132, ""institutional_value"": 295193000341.0, ""institutional_sentiment"": 1.2}",rejected,2026-02-18 14:01:16.330313+00,Already holding position,2026-02-18 14:01:12.64024+00,2026-02-19 14:01:12.690111+00,2026-02-18 14:01:12.64024+00
67,4c1e3209-3f6a-473d-8dc1-3291fb6866aa,AVGO,13f_strong_buy,0.9000,buy,long_term,stock,332.5400,,"{""funds_buying"": 7, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 456438592, ""institutional_value"": 110736055545.0, ""institutional_sentiment"": 1.5}",rejected,2026-02-18 14:01:16.333673+00,Already holding position,2026-02-18 14:01:12.64024+00,2026-02-19 14:01:12.694505+00,2026-02-18 14:01:12.64024+00
68,e2a9339e-664a-49c5-a716-7acdb47aa2a2,GOOGL,13f_strong_buy,0.9000,buy,long_term,stock,302.0200,,"{""funds_buying"": 10, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 17683799, ""institutional_value"": 97132427810.0, ""institutional_sentiment"": 1.333333}",rejected,2026-02-18 14:01:16.337756+00,Already holding position,2026-02-18 14:01:12.64024+00,2026-02-19 14:01:12.696624+00,2026-02-18 14:01:12.64024+00
69,3b589569-22d2-4abb-8016-408509b177b5,LLY,13f_strong_buy,0.9000,buy,long_term,stock,1036.0500,,"{""funds_buying"": 8, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 4964231, ""institutional_value"": 59042787431.0, ""institutional_sentiment"": 1.4}",rejected,2026-02-18 14:01:16.340665+00,Already holding position,2026-02-18 14:01:12.64024+00,2026-02-19 14:01:12.698906+00,2026-02-18 14:01:12.64024+00
70,e373649a-8a8a-4b52-b499-14413e2ede50,ORCL,13f_strong_buy,0.9000,buy,long_term,stock,153.9700,,"{""funds_buying"": 5, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 1247165, ""institutional_value"": 26245872156.0, ""institutional_sentiment"": 2.0}",rejected,2026-02-18 14:01:16.346752+00,Already holding position,2026-02-18 14:01:12.64024+00,2026-02-19 14:01:12.701477+00,2026-02-18 14:01:12.64024+00
75,b8710f11-3497-4bdb-acc6-da3b8dfaa9ed,LLY,trend_break_bearish,0.9772,sell,swing,stock,1020.5600,,"{""break_id"": 1038165, ""magnitude"": 8.86, ""break_type"": ""peak"", ""volume_ratio"": 0.758}",rejected,2026-02-19 14:01:04.87253+00,No swing position in LLY to sell,2026-02-19 14:01:00.498657+00,2026-02-20 14:01:00.540938+00,2026-02-19 14:01:00.498657+00
76,0a5bb680-7427-43e8-a7bd-febaac8a989d,NVDA,13f_strong_buy,0.9000,buy,long_term,stock,187.9800,,"{""funds_buying"": 8, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 101824132, ""institutional_value"": 295193000341.0, ""institutional_sentiment"": 1.2}",rejected,2026-02-19 14:01:04.885761+00,Already holding position,2026-02-19 14:01:00.498657+00,2026-02-20 14:01:00.54161+00,2026-02-19 14:01:00.498657+00
80,3337c67f-572a-4abf-a4c1-5e456f93f477,ORCL,13f_strong_buy,0.9000,buy,long_term,stock,156.1700,,"{""funds_buying"": 5, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 1247165, ""institutional_value"": 26245872156.0, ""institutional_sentiment"": 2.0}",rejected,2026-02-19 14:01:04.89536+00,Already holding position,2026-02-19 14:01:00.498657+00,2026-02-20 14:01:00.543303+00,2026-02-19 14:01:00.498657+00
79,c8bc37ce-a996-48c4-80e7-ee13440889cb,LLY,13f_strong_buy,0.9000,buy,long_term,stock,1020.5600,,"{""funds_buying"": 8, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 4964231, ""institutional_value"": 59042787431.0, ""institutional_sentiment"": 1.4}",rejected,2026-02-19 14:01:04.893417+00,Already holding position,2026-02-19 14:01:00.498657+00,2026-02-20 14:01:00.542863+00,2026-02-19 14:01:00.498657+00
78,b9533337-8eb8-4730-91c8-2fc4ba1d8824,GOOGL,13f_strong_buy,0.9000,buy,long_term,stock,303.3300,,"{""funds_buying"": 10, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 17683799, ""institutional_value"": 97132427810.0, ""institutional_sentiment"": 1.333333}",rejected,2026-02-19 14:01:04.891443+00,Already holding position,2026-02-19 14:01:00.498657+00,2026-02-20 14:01:00.542504+00,2026-02-19 14:01:00.498657+00
71,0cfb6e54-f77b-4409-b2cc-4b14ad7b15ab,BKNG,trend_break_bearish,1.0000,sell,swing,stock,4269.9902,,"{""break_id"": 249711, ""magnitude"": 12.71, ""break_type"": ""peak"", ""volume_ratio"": 0.3876}",rejected,2026-02-19 14:01:04.817352+00,No position held to sell,2026-02-19 14:01:00.498657+00,2026-02-20 14:01:00.498427+00,2026-02-19 14:01:00.498657+00
72,88c76ac2-9747-49fd-b906-214c1031ce6a,KLAC,trend_break_bullish,1.0000,buy,swing,stock,1480.3000,,"{""break_id"": 978593, ""magnitude"": 12.78, ""break_type"": ""trough"", ""volume_ratio"": 0.3875}",rejected,2026-02-19 14:01:04.865591+00,Already holding position,2026-02-19 14:01:00.498657+00,2026-02-20 14:01:00.535018+00,2026-02-19 14:01:00.498657+00
73,e1b98068-3d02-4fdd-b006-866fd75e66d2,SNPS,trend_break_bearish,1.0000,sell,swing,stock,442.3100,,"{""break_id"": 1517497, ""magnitude"": 10.98, ""break_type"": ""peak"", ""volume_ratio"": 1.6181}",rejected,2026-02-19 14:01:04.868288+00,No position held to sell,2026-02-19 14:01:00.498657+00,2026-02-20 14:01:00.535817+00,2026-02-19 14:01:00.498657+00
74,fb806e6a-5f44-4a75-941d-1c6a2af2d3a7,URI,trend_break_bearish,1.0000,sell,swing,stock,880.1800,,"{""break_id"": 1715573, ""magnitude"": 15.92, ""break_type"": ""peak"", ""volume_ratio"": 0.4998}",rejected,2026-02-19 14:01:04.870619+00,No position held to sell,2026-02-19 14:01:00.498657+00,2026-02-20 14:01:00.539462+00,2026-02-19 14:01:00.498657+00
77,7e3d08b5-f063-4108-8cde-69212e526eb3,AVGO,13f_strong_buy,0.9000,buy,long_term,stock,333.5100,,"{""funds_buying"": 7, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 456438592, ""institutional_value"": 110736055545.0, ""institutional_sentiment"": 1.5}",rejected,2026-02-19 14:01:04.889281+00,Already holding position,2026-02-19 14:01:00.498657+00,2026-02-20 14:01:00.542096+00,2026-02-19 14:01:00.498657+00
82,ac2ccc7c-bed3-43df-be5f-aa1ec53f848c,URI,trend_break_bearish,1.0000,sell,swing,stock,888.9800,,"{""break_id"": 1715573, ""magnitude"": 15.92, ""break_type"": ""peak"", ""volume_ratio"": 0.4998}",rejected,2026-02-20 14:00:43.034076+00,No position held to sell,2026-02-20 14:00:40.409313+00,2026-02-21 14:00:40.438523+00,2026-02-20 14:00:40.409313+00
81,5dc38114-7ee9-45a8-a218-f8008cc4fec1,KLAC,trend_break_bullish,1.0000,buy,swing,stock,1469.9000,,"{""break_id"": 978593, ""magnitude"": 12.78, ""break_type"": ""trough"", ""volume_ratio"": 0.3875}",rejected,2026-02-20 14:00:42.945264+00,Already holding position,2026-02-20 14:00:40.409313+00,2026-02-21 14:00:40.409122+00,2026-02-20 14:00:40.409313+00
83,0cc97aa3-4015-43e6-84ed-44772c31c0b6,LLY,trend_break_bearish,0.9772,sell,swing,stock,1023.2200,,"{""break_id"": 1038165, ""magnitude"": 8.86, ""break_type"": ""peak"", ""volume_ratio"": 0.758}",rejected,2026-02-20 14:00:43.036988+00,No swing position in LLY to sell,2026-02-20 14:00:40.409313+00,2026-02-21 14:00:40.439217+00,2026-02-20 14:00:40.409313+00
84,5b2078ee-632e-449a-9915-ba072c4c6391,GWW,trend_break_bearish,0.9610,sell,swing,stock,1127.7300,,"{""break_id"": 789513, ""magnitude"": 8.05, ""break_type"": ""peak"", ""volume_ratio"": 0.5011}",rejected,2026-02-20 14:00:43.049974+00,No position held to sell,2026-02-20 14:00:40.409313+00,2026-02-21 14:00:40.439612+00,2026-02-20 14:00:40.409313+00
85,657b9d58-d7ca-410a-9a5c-194d26c9b5cc,SPGI,trend_break_bearish,0.9238,sell,swing,stock,416.6700,,"{""break_id"": 1532152, ""magnitude"": 6.19, ""break_type"": ""peak"", ""volume_ratio"": 1.4006}",rejected,2026-02-20 14:00:43.053492+00,No position held to sell,2026-02-20 14:00:40.409313+00,2026-02-21 14:00:40.440556+00,2026-02-20 14:00:40.409313+00
86,b14c3b28-604b-4862-a973-444760c981ef,NVDA,13f_strong_buy,0.9000,buy,long_term,stock,187.9000,,"{""funds_buying"": 8, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 101824132, ""institutional_value"": 295193000341.0, ""institutional_sentiment"": 1.2}",rejected,2026-02-20 14:00:43.058555+00,Already holding position,2026-02-20 14:00:40.409313+00,2026-02-21 14:00:40.441089+00,2026-02-20 14:00:40.409313+00
87,9e8d63fa-2784-4f7e-8a33-0a7bf13fe846,AVGO,13f_strong_buy,0.9000,buy,long_term,stock,333.9900,,"{""funds_buying"": 7, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 456438592, ""institutional_value"": 110736055545.0, ""institutional_sentiment"": 1.5}",rejected,2026-02-20 14:00:43.060765+00,Already holding position,2026-02-20 14:00:40.409313+00,2026-02-21 14:00:40.441504+00,2026-02-20 14:00:40.409313+00
88,47ff6166-4a0a-4614-a917-7a7d3919c8b0,GOOGL,13f_strong_buy,0.9000,buy,long_term,stock,302.8500,,"{""funds_buying"": 10, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 17683799, ""institutional_value"": 97132427810.0, ""institutional_sentiment"": 1.333333}",rejected,2026-02-20 14:00:43.062725+00,Already holding position,2026-02-20 14:00:40.409313+00,2026-02-21 14:00:40.441899+00,2026-02-20 14:00:40.409313+00
89,f18ad1d8-31aa-4393-b620-41dae528be2c,LLY,13f_strong_buy,0.9000,buy,long_term,stock,1023.2200,,"{""funds_buying"": 8, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 4964231, ""institutional_value"": 59042787431.0, ""institutional_sentiment"": 1.4}",rejected,2026-02-20 14:00:43.064689+00,Already holding position,2026-02-20 14:00:40.409313+00,2026-02-21 14:00:40.445833+00,2026-02-20 14:00:40.409313+00
90,c29f590f-a051-4a03-85a2-9aec7ef1d125,ORCL,13f_strong_buy,0.9000,buy,long_term,stock,156.5400,,"{""funds_buying"": 5, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 1247165, ""institutional_value"": 26245872156.0, ""institutional_sentiment"": 2.0}",rejected,2026-02-20 14:00:43.069079+00,Already holding position,2026-02-20 14:00:40.409313+00,2026-02-21 14:00:40.446336+00,2026-02-20 14:00:40.409313+00
95,2cb41cab-8b72-451a-8988-584ccb566451,ORCL,13f_strong_buy,0.9000,buy,long_term,stock,141.3100,,"{""funds_buying"": 5, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 1247165, ""institutional_value"": 26245872156.0, ""institutional_sentiment"": 2.0}",rejected,2026-02-24 14:00:28.272187+00,Already holding position,2026-02-24 14:00:25.758113+00,2026-02-25 14:00:25.78988+00,2026-02-24 14:00:25.758113+00
91,c6a6a20d-2d7b-4152-a403-46df2ab8f0d1,NVDA,13f_strong_buy,0.9000,buy,long_term,stock,191.5500,,"{""funds_buying"": 8, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 101824132, ""institutional_value"": 295193000341.0, ""institutional_sentiment"": 1.2}",rejected,2026-02-24 14:00:28.212685+00,Already holding position,2026-02-24 14:00:25.758113+00,2026-02-25 14:00:25.757907+00,2026-02-24 14:00:25.758113+00
92,b57c5ff5-f8db-4466-baae-3c14f1c00540,AVGO,13f_strong_buy,0.9000,buy,long_term,stock,330.3400,,"{""funds_buying"": 7, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 456438592, ""institutional_value"": 110736055545.0, ""institutional_sentiment"": 1.5}",rejected,2026-02-24 14:00:28.266062+00,Already holding position,2026-02-24 14:00:25.758113+00,2026-02-25 14:00:25.788275+00,2026-02-24 14:00:25.758113+00
93,a7705de5-b070-4ad1-b0dc-096fc436e59b,GOOGL,13f_strong_buy,0.9000,buy,long_term,stock,311.4900,,"{""funds_buying"": 10, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 17683799, ""institutional_value"": 97132427810.0, ""institutional_sentiment"": 1.333333}",rejected,2026-02-24 14:00:28.268165+00,Already holding position,2026-02-24 14:00:25.758113+00,2026-02-25 14:00:25.788912+00,2026-02-24 14:00:25.758113+00
94,57dcb8cf-11aa-4fe7-929d-9b48180ecf2c,LLY,13f_strong_buy,0.9000,buy,long_term,stock,1058.5601,,"{""funds_buying"": 8, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 4964231, ""institutional_value"": 59042787431.0, ""institutional_sentiment"": 1.4}",rejected,2026-02-24 14:00:28.270253+00,Already holding position,2026-02-24 14:00:25.758113+00,2026-02-25 14:00:25.789369+00,2026-02-24 14:00:25.758113+00
96,31bae7fb-6433-4707-8d80-047609bc967e,NVDA,13f_strong_buy,0.9000,buy,long_term,stock,192.8500,,"{""funds_buying"": 8, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 101824132, ""institutional_value"": 295193000341.0, ""institutional_sentiment"": 1.2}",rejected,2026-02-25 14:00:28.451754+00,Already holding position,2026-02-25 14:00:25.560899+00,2026-02-26 14:00:25.560698+00,2026-02-25 14:00:25.560899+00
100,cdd551f3-7237-4a62-95a9-5270cda84bbe,ORCL,13f_strong_buy,0.9000,buy,long_term,stock,146.1400,,"{""funds_buying"": 5, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 1247165, ""institutional_value"": 26245872156.0, ""institutional_sentiment"": 2.0}",processed,2026-02-25 14:00:28.538506+00,,2026-02-25 14:00:25.560899+00,2026-02-26 14:00:25.588384+00,2026-02-25 14:00:25.560899+00
99,8f7d82cf-7ea1-4a53-a198-199f5b05e4aa,LLY,13f_strong_buy,0.9000,buy,long_term,stock,1042.1500,,"{""funds_buying"": 8, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 4964231, ""institutional_value"": 59042787431.0, ""institutional_sentiment"": 1.4}",rejected,2026-02-25 14:00:28.504254+00,Already holding position,2026-02-25 14:00:25.560899+00,2026-02-26 14:00:25.587965+00,2026-02-25 14:00:25.560899+00
98,f562b644-d0ff-4899-bd1e-21f65c35d22d,GOOGL,13f_strong_buy,0.9000,buy,long_term,stock,310.9000,,"{""funds_buying"": 10, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 17683799, ""institutional_value"": 97132427810.0, ""institutional_sentiment"": 1.333333}",rejected,2026-02-25 14:00:28.500836+00,Already holding position,2026-02-25 14:00:25.560899+00,2026-02-26 14:00:25.587522+00,2026-02-25 14:00:25.560899+00
97,603b2430-e7ec-497a-b083-aaa08e6f9077,AVGO,13f_strong_buy,0.9000,buy,long_term,stock,325.4900,,"{""funds_buying"": 7, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 456438592, ""institutional_value"": 110736055545.0, ""institutional_sentiment"": 1.5}",rejected,2026-02-25 14:00:28.498733+00,Already holding position,2026-02-25 14:00:25.560899+00,2026-02-26 14:00:25.586893+00,2026-02-25 14:00:25.560899+00
104,1a0cd519-17e7-4376-bce8-e1860e4faf78,LLY,13f_strong_buy,0.9000,buy,long_term,stock,1028.8300,,"{""funds_buying"": 8, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 4964231, ""institutional_value"": 59042787431.0, ""institutional_sentiment"": 1.4}",rejected,2026-02-26 14:00:27.216648+00,Already holding position,2026-02-26 14:00:24.727706+00,2026-02-27 14:00:24.741781+00,2026-02-26 14:00:24.727706+00
101,344efb7a-ddd1-4f8c-95ee-556cf412f706,NVDA,13f_strong_buy,0.9000,buy,long_term,stock,195.5600,,"{""funds_buying"": 8, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 101824132, ""institutional_value"": 295193000341.0, ""institutional_sentiment"": 1.2}",rejected,2026-02-26 14:00:27.179626+00,Already holding position,2026-02-26 14:00:24.727706+00,2026-02-27 14:00:24.727507+00,2026-02-26 14:00:24.727706+00
102,46967c00-7174-4a4e-bdee-9cd8cadd32e2,AVGO,13f_strong_buy,0.9000,buy,long_term,stock,332.3100,,"{""funds_buying"": 7, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 456438592, ""institutional_value"": 110736055545.0, ""institutional_sentiment"": 1.5}",rejected,2026-02-26 14:00:27.207004+00,Already holding position,2026-02-26 14:00:24.727706+00,2026-02-27 14:00:24.740571+00,2026-02-26 14:00:24.727706+00
103,c8585f71-9d5d-413c-bf4b-fda49286fa90,GOOGL,13f_strong_buy,0.9000,buy,long_term,stock,312.9000,,"{""funds_buying"": 10, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 17683799, ""institutional_value"": 97132427810.0, ""institutional_sentiment"": 1.333333}",rejected,2026-02-26 14:00:27.212704+00,Already holding position,2026-02-26 14:00:24.727706+00,2026-02-27 14:00:24.741187+00,2026-02-26 14:00:24.727706+00
105,c9b7b19e-5b94-4f03-b0a4-c93f01087308,ORCL,13f_strong_buy,0.9000,buy,long_term,stock,147.8900,,"{""funds_buying"": 5, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 1247165, ""institutional_value"": 26245872156.0, ""institutional_sentiment"": 2.0}",rejected,2026-02-26 14:00:27.21992+00,Already holding position,2026-02-26 14:00:24.727706+00,2026-02-27 14:00:24.744897+00,2026-02-26 14:00:24.727706+00
110,99c07593-d4d8-445c-9a17-953e5d4ace1f,ORCL,13f_strong_buy,0.9000,buy,long_term,stock,150.3100,,"{""funds_buying"": 5, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 1247165, ""institutional_value"": 26245872156.0, ""institutional_sentiment"": 2.0}",rejected,2026-02-27 14:00:29.537198+00,Already holding position,2026-02-27 14:00:26.999922+00,2026-02-28 14:00:27.025253+00,2026-02-27 14:00:26.999922+00
106,9829247d-9f8b-4d00-8ade-bc902e30b251,NVDA,13f_strong_buy,0.9000,buy,long_term,stock,184.8900,,"{""funds_buying"": 8, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 101824132, ""institutional_value"": 295193000341.0, ""institutional_sentiment"": 1.2}",rejected,2026-02-27 14:00:29.479251+00,Already holding position,2026-02-27 14:00:26.999922+00,2026-02-28 14:00:26.999723+00,2026-02-27 14:00:26.999922+00
107,e9cc338c-f4a3-4dc5-8737-d87b05430d28,AVGO,13f_strong_buy,0.9000,buy,long_term,stock,321.7000,,"{""funds_buying"": 7, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 456438592, ""institutional_value"": 110736055545.0, ""institutional_sentiment"": 1.5}",rejected,2026-02-27 14:00:29.526775+00,Already holding position,2026-02-27 14:00:26.999922+00,2026-02-28 14:00:27.022613+00,2026-02-27 14:00:26.999922+00
108,a41a5cb3-15e9-4976-b433-046b9a41447f,GOOGL,13f_strong_buy,0.9000,buy,long_term,stock,307.3800,,"{""funds_buying"": 10, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 17683799, ""institutional_value"": 97132427810.0, ""institutional_sentiment"": 1.333333}",rejected,2026-02-27 14:00:29.53007+00,Already holding position,2026-02-27 14:00:26.999922+00,2026-02-28 14:00:27.023432+00,2026-02-27 14:00:26.999922+00
109,fe052ab1-4180-4950-8c49-70b5843c657a,LLY,13f_strong_buy,0.9000,buy,long_term,stock,1022.0200,,"{""funds_buying"": 8, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 4964231, ""institutional_value"": 59042787431.0, ""institutional_sentiment"": 1.4}",rejected,2026-02-27 14:00:29.535404+00,Already holding position,2026-02-27 14:00:26.999922+00,2026-02-28 14:00:27.024724+00,2026-02-27 14:00:26.999922+00
114,a6d0e5e1-3c91-4696-82ab-a9bca66b2a16,LLY,13f_strong_buy,0.9000,buy,long_term,stock,1017.9700,,"{""funds_buying"": 8, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 4964231, ""institutional_value"": 59042787431.0, ""institutional_sentiment"": 1.4}",rejected,2026-03-03 14:00:28.496218+00,Already holding position,2026-03-03 14:00:25.993362+00,2026-03-04 14:00:26.023949+00,2026-03-03 14:00:25.993362+00
111,eb365a9e-8f50-4c4f-ab19-eac11aef6e16,NVDA,13f_strong_buy,0.9000,buy,long_term,stock,182.4800,,"{""funds_buying"": 8, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 101824132, ""institutional_value"": 295193000341.0, ""institutional_sentiment"": 1.2}",rejected,2026-03-03 14:00:28.435042+00,Already holding position,2026-03-03 14:00:25.993362+00,2026-03-04 14:00:25.991823+00,2026-03-03 14:00:25.993362+00
112,d59cb2a5-9c17-4261-8a73-2943555908c8,AVGO,13f_strong_buy,0.9000,buy,long_term,stock,318.8200,,"{""funds_buying"": 7, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 456438592, ""institutional_value"": 110736055545.0, ""institutional_sentiment"": 1.5}",rejected,2026-03-03 14:00:28.489445+00,Already holding position,2026-03-03 14:00:25.993362+00,2026-03-04 14:00:26.022819+00,2026-03-03 14:00:25.993362+00
113,04500a12-77ff-4903-98c3-ec0150fa83dc,GOOGL,13f_strong_buy,0.9000,buy,long_term,stock,306.5200,,"{""funds_buying"": 10, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 17683799, ""institutional_value"": 97132427810.0, ""institutional_sentiment"": 1.333333}",rejected,2026-03-03 14:00:28.491786+00,Already holding position,2026-03-03 14:00:25.993362+00,2026-03-04 14:00:26.023508+00,2026-03-03 14:00:25.993362+00
115,92a4eed6-ec21-4084-a4d8-c832029f51ea,ORCL,13f_strong_buy,0.9000,buy,long_term,stock,149.2500,,"{""funds_buying"": 5, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 1247165, ""institutional_value"": 26245872156.0, ""institutional_sentiment"": 2.0}",rejected,2026-03-03 14:00:28.499937+00,Already holding position,2026-03-03 14:00:25.993362+00,2026-03-04 14:00:26.024365+00,2026-03-03 14:00:25.993362+00
120,828fb9c8-db76-4023-9de9-4ac51e791e00,ORCL,13f_strong_buy,0.9000,buy,long_term,stock,149.0100,,"{""funds_buying"": 5, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 1247165, ""institutional_value"": 26245872156.0, ""institutional_sentiment"": 2.0}",rejected,2026-03-04 14:00:28.335928+00,Already holding position,2026-03-04 14:00:25.345744+00,2026-03-05 14:00:25.363864+00,2026-03-04 14:00:25.345744+00
116,22df3370-e923-459e-b723-b0383f6af119,NVDA,13f_strong_buy,0.9000,buy,long_term,stock,180.0500,,"{""funds_buying"": 8, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 101824132, ""institutional_value"": 295193000341.0, ""institutional_sentiment"": 1.2}",rejected,2026-03-04 14:00:28.294203+00,Already holding position,2026-03-04 14:00:25.345744+00,2026-03-05 14:00:25.345545+00,2026-03-04 14:00:25.345744+00
117,da6174a3-c37a-41ce-8ffa-48c124db840e,AVGO,13f_strong_buy,0.9000,buy,long_term,stock,313.8400,,"{""funds_buying"": 7, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 456438592, ""institutional_value"": 110736055545.0, ""institutional_sentiment"": 1.5}",rejected,2026-03-04 14:00:28.32788+00,Already holding position,2026-03-04 14:00:25.345744+00,2026-03-05 14:00:25.362382+00,2026-03-04 14:00:25.345744+00
118,5a5edad2-dafd-4549-b581-6c76590d9ba0,GOOGL,13f_strong_buy,0.9000,buy,long_term,stock,303.5800,,"{""funds_buying"": 10, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 17683799, ""institutional_value"": 97132427810.0, ""institutional_sentiment"": 1.333333}",rejected,2026-03-04 14:00:28.330103+00,Already holding position,2026-03-04 14:00:25.345744+00,2026-03-05 14:00:25.363017+00,2026-03-04 14:00:25.345744+00
119,d7c0648e-8c67-4e8c-a706-e9ac8d666a90,LLY,13f_strong_buy,0.9000,buy,long_term,stock,1007.7300,,"{""funds_buying"": 8, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 4964231, ""institutional_value"": 59042787431.0, ""institutional_sentiment"": 1.4}",rejected,2026-03-04 14:00:28.333967+00,Already holding position,2026-03-04 14:00:25.345744+00,2026-03-05 14:00:25.363485+00,2026-03-04 14:00:25.345744+00
125,5fdb7ece-df4e-4be1-8956-10a4da495638,ORCL,13f_strong_buy,0.9000,buy,long_term,stock,152.3700,,"{""funds_buying"": 5, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 1247165, ""institutional_value"": 26245872156.0, ""institutional_sentiment"": 2.0}",rejected,2026-03-05 14:00:29.649282+00,Already holding position,2026-03-05 14:00:26.632456+00,2026-03-06 14:00:26.657146+00,2026-03-05 14:00:26.632456+00
121,14f3c366-59ee-4f5b-91fa-2c7448661aaa,NVDA,13f_strong_buy,0.9000,buy,long_term,stock,183.0400,,"{""funds_buying"": 8, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 101824132, ""institutional_value"": 295193000341.0, ""institutional_sentiment"": 1.2}",rejected,2026-03-05 14:00:29.593189+00,Already holding position,2026-03-05 14:00:26.632456+00,2026-03-06 14:00:26.632217+00,2026-03-05 14:00:26.632456+00
122,9d499a5f-92f5-40ed-8fdf-1c4b50d95450,AVGO,13f_strong_buy,0.9000,buy,long_term,stock,317.5300,,"{""funds_buying"": 7, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 456438592, ""institutional_value"": 110736055545.0, ""institutional_sentiment"": 1.5}",processed,2026-03-05 14:00:29.642301+00,,2026-03-05 14:00:26.632456+00,2026-03-06 14:00:26.652852+00,2026-03-05 14:00:26.632456+00
123,cd7570ed-7964-4267-b153-126140179c85,GOOGL,13f_strong_buy,0.9000,buy,long_term,stock,303.1300,,"{""funds_buying"": 10, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 17683799, ""institutional_value"": 97132427810.0, ""institutional_sentiment"": 1.333333}",rejected,2026-03-05 14:00:29.644836+00,Already holding position,2026-03-05 14:00:26.632456+00,2026-03-06 14:00:26.653579+00,2026-03-05 14:00:26.632456+00
